"username","system_name","role_id","role_name","role_type","menu_permission_id"
ChatupornS,APP System,2,Procurement Admin,All,"26061001"
ChatupornS,APP System,2,Procurement Admin,All,"26061002"
ChatupornS,APP System,2,Procurement Admin,All,"26061003"
ChatupornS,APP System,2,Procurement Admin,All,"30100101"
ChatupornS,APP System,2,Procurement Admin,All,"30100202"
ChatupornS,APP System,2,Procurement Admin,All,"30200202"
ChatupornS,APP System,2,Procurement Admin,All,"30300301"
ChatupornS,APP System,2,Procurement Admin,All,"30300303"
ChatupornS,APP System,2,Procurement Admin,All,"30300304"
ChatupornS,APP System,2,Procurement Admin,All,"30300305"
ChatupornS,APP System,2,Procurement Admin,All,"30300508"
ChatupornS,APP System,2,Procurement Admin,All,"30300509"
ChatupornS,APP System,2,Procurement Admin,All,"30300701"
ChatupornS,APP System,2,Procurement Admin,All,"30400403"
ChatupornS,APP System,2,Procurement Admin,All,"30400406"
ChatupornS,APP System,2,Procurement Admin,All,"30400407"
ChatupornS,APP System,2,Procurement Admin,All,"30400508"
ChatupornS,APP System,2,Procurement Admin,All,"30400509"
ChatupornS,APP System,2,Procurement Admin,All,"30400701"
ChatupornS,APP System,2,Procurement Admin,All,"30400702"
ChatupornS,APP System,2,Procurement Admin,All,"30400703"
ChatupornS,APP System,2,Procurement Admin,All,"30400704"
ChatupornS,APP System,2,Procurement Admin,All,"30500601"
ChatupornS,APP System,2,Procurement Admin,All,"30500603"
ChatupornS,APP System,2,Procurement Admin,All,"30600101"
ChatupornS,APP System,2,Procurement Admin,All,"90100101"
ChatupornS,APP System,2,Procurement Admin,All,"90100202"
ChatupornS,APP System,2,Procurement Admin,All,"90200202"
ChatupornS,APP System,2,Procurement Admin,All,"90300301"
ChatupornS,APP System,2,Procurement Admin,All,"90300303"
ChatupornS,APP System,2,Procurement Admin,All,"90300304"
ChatupornS,APP System,2,Procurement Admin,All,"90400403"
ChatupornS,APP System,2,Procurement Admin,All,"90500101"
ChatupornS,APP System,2,Procurement Admin,All,"90500201"
ChatupornS,APP System,2,Procurement Admin,All,"90600202"
ChatupornS,APP System,2,Procurement Admin,All,"90700301"
ChatupornS,APP System,2,Procurement Admin,All,"90700303"
ChatupornS,APP System,2,Procurement Admin,All,"90700304"
ChatupornS,APP System,2,Procurement Admin,All,"90800403"
ChatupornS,APP System,2,Procurement Admin,All,"90900501"
ChatupornS,APP System,2,Procurement Admin,All,"90900502"
ChatupornS,APP System,2,Procurement Admin,All,"90900503"
ChatupornS,APP System,2,Procurement Admin,All,"90900510"
ChatupornS,APP System,2,Procurement Admin,All,"91000601"
ChatupornS,APP System,2,Procurement Admin,All,"91000602"
ChatupornS,APP System,2,Procurement Admin,All,"91000603"
ChatupornS,APP System,2,Procurement Admin,All,"91100701"
ChatupornS,APP System,2,Procurement Admin,All,"91200801"
ChatupornS,APP System,2,Procurement Admin,All,"91200803"
ChatupornS,APP System,2,Procurement Admin,All,"91300903"
ChatupornS,APP System,2,Procurement Admin,All,"91401001"
ChatupornS,APP System,2,Procurement Admin,All,"91501101"
ChatupornS,APP System,2,Procurement Admin,All,"91601205"
ChatupornS,APP System,2,Procurement Admin,All,"91701301"
ChatupornS,APP System,2,Procurement Admin,All,"91701305"
ChatupornS,APP System,2,Procurement Admin,All,"91801401"
ChatupornS,APP System,2,Procurement Admin,All,"91801501"
ChatupornS,APP System,2,Procurement Admin,All,"91801601"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11011001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11011003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11011005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11011006"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11011007"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11012001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11012002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11013001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11013003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11013005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11013006"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11013007"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11014001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"11014005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12021001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12021003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12022001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12022002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12022003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12023001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12023002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12023003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12023004"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12024001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12024002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12024003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12024004"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12025001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12025002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12025003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"12025004"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"15051001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"15051003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21011001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21011003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21011005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21012002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21012006"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21012008"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21012011"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21012012"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21012013"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21013010"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21014001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21014002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21014003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21014005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21014007"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"21014008"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22021001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22021005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22021009"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22022001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22022005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22022009"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22023001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22023005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22024001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22024005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22025001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"22025005"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23031001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23031003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23032001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23032002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23032003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23033001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23033003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23034001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23034002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23034003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23034004"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23035001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23035003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23038001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23038002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23038003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23039001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"23039003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"26061001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"26061002"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"26061003"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30100101"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30100202"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30200202"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30300301"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30300303"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30300304"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30300305"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30300508"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30300509"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30300701"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400403"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400406"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400407"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400508"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400509"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400701"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400702"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400703"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30400704"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30500601"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30500603"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"30600101"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90100101"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90100202"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90200202"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90300301"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90300303"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90300304"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90400403"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90500101"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90500201"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90600202"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90700301"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90700303"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90700304"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90800403"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90900501"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90900502"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90900503"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"90900510"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91000601"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91000602"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91000603"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91100701"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91200801"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91200803"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91300903"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91401001"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91501101"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91601205"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91701301"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91701305"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91801401"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91801501"
ChatupornS,Procurement Assistant System,2,Procurement Admin,All,"91801601"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90100101"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90100202"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90200202"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90300301"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90300303"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90300304"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90400403"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90500101"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90500201"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90600202"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90700301"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90700303"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90700304"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90800403"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90900501"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90900502"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90900503"
ChatupornS,Procurement Platform,8,Platform Admin,All,"90900510"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91000601"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91000602"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91000603"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91100701"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91200801"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91200803"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91300903"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91401001"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91501101"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91601205"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91701301"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91701305"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91801401"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91801501"
ChatupornS,Procurement Platform,8,Platform Admin,All,"91801601"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11011001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11011003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11011005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11011006"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11011007"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11012001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11012002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11013001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11013003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11013005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11013006"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11013007"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11014001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"11014005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12021001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12021003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12022001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12022002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12022003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12023001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12023002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12023003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12023004"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12024001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12024002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12024003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12024004"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12025001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12025002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12025003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"12025004"
ChatupornS,Reference Price System,2,Procurement Admin,All,"15051001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"15051003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21011001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21011003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21011005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21012002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21012006"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21012008"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21012011"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21012012"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21012013"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21013010"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21014001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21014002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21014003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21014005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21014007"
ChatupornS,Reference Price System,2,Procurement Admin,All,"21014008"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22021001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22021005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22021009"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22022001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22022005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22022009"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22023001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22023005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22024001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22024005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22025001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"22025005"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23031001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23031003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23032001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23032002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23032003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23033001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23033003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23034001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23034002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23034003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23034004"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23035001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23035003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23038001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23038002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23038003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23039001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"23039003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"26061001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"26061002"
ChatupornS,Reference Price System,2,Procurement Admin,All,"26061003"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30100101"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30100202"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30200202"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30300301"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30300303"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30300304"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30300305"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30300508"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30300509"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30300701"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400403"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400406"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400407"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400508"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400509"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400701"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400702"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400703"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30400704"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30500601"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30500603"
ChatupornS,Reference Price System,2,Procurement Admin,All,"30600101"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90100101"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90100202"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90200202"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90300301"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90300303"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90300304"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90400403"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90500101"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90500201"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90600202"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90700301"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90700303"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90700304"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90800403"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90900501"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90900502"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90900503"
ChatupornS,Reference Price System,2,Procurement Admin,All,"90900510"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91000601"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91000602"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91000603"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91100701"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91200801"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91200803"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91300903"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91401001"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91501101"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91601205"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91701301"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91701305"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91801401"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91801501"
ChatupornS,Reference Price System,2,Procurement Admin,All,"91801601"
ChawakornK,APP System,3,Procurement Officer,Specific,"11011001"
ChawakornK,APP System,3,Procurement Officer,Specific,"11011003"
ChawakornK,APP System,3,Procurement Officer,Specific,"11011005"
ChawakornK,APP System,3,Procurement Officer,Specific,"11011007"
ChawakornK,APP System,3,Procurement Officer,Specific,"11012001"
ChawakornK,APP System,3,Procurement Officer,Specific,"11012002"
ChawakornK,APP System,3,Procurement Officer,Specific,"11013001"
ChawakornK,APP System,3,Procurement Officer,Specific,"11013003"
ChawakornK,APP System,3,Procurement Officer,Specific,"11013005"
ChawakornK,APP System,3,Procurement Officer,Specific,"11013007"
ChawakornK,APP System,3,Procurement Officer,Specific,"11014001"
ChawakornK,APP System,3,Procurement Officer,Specific,"11014005"
ChawakornK,APP System,3,Procurement Officer,Specific,"21011001"
ChawakornK,APP System,3,Procurement Officer,Specific,"21011003"
ChawakornK,APP System,3,Procurement Officer,Specific,"21011005"
ChawakornK,APP System,3,Procurement Officer,Specific,"21012002"
ChawakornK,APP System,3,Procurement Officer,Specific,"21012011"
ChawakornK,APP System,3,Procurement Officer,Specific,"21012012"
ChawakornK,APP System,3,Procurement Officer,Specific,"21014001"
ChawakornK,APP System,3,Procurement Officer,Specific,"21014002"
ChawakornK,APP System,3,Procurement Officer,Specific,"21014003"
ChawakornK,APP System,3,Procurement Officer,Specific,"21014005"
ChawakornK,APP System,3,Procurement Officer,Specific,"21014008"
ChawakornK,APP System,3,Procurement Officer,Specific,"22021001"
ChawakornK,APP System,3,Procurement Officer,Specific,"22021005"
ChawakornK,APP System,3,Procurement Officer,Specific,"22022001"
ChawakornK,APP System,3,Procurement Officer,Specific,"22022005"
ChawakornK,APP System,3,Procurement Officer,Specific,"22023001"
ChawakornK,APP System,3,Procurement Officer,Specific,"22023005"
ChawakornK,APP System,3,Procurement Officer,Specific,"22024001"
ChawakornK,APP System,3,Procurement Officer,Specific,"22024005"
ChawakornK,APP System,3,Procurement Officer,Specific,"22025001"
ChawakornK,APP System,3,Procurement Officer,Specific,"22025005"
ChawakornK,APP System,3,Procurement Officer,Specific,"30100101"
ChawakornK,APP System,3,Procurement Officer,Specific,"30100202"
ChawakornK,APP System,3,Procurement Officer,Specific,"30200202"
ChawakornK,APP System,3,Procurement Officer,Specific,"30300301"
ChawakornK,APP System,3,Procurement Officer,Specific,"30300303"
ChawakornK,APP System,3,Procurement Officer,Specific,"30300304"
ChawakornK,APP System,3,Procurement Officer,Specific,"30300305"
ChawakornK,APP System,3,Procurement Officer,Specific,"30300508"
ChawakornK,APP System,3,Procurement Officer,Specific,"30300509"
ChawakornK,APP System,3,Procurement Officer,Specific,"30300701"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400403"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400406"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400407"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400508"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400509"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400701"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400702"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400703"
ChawakornK,APP System,3,Procurement Officer,Specific,"30400704"
ChawakornK,APP System,3,Procurement Officer,Specific,"30500601"
ChawakornK,APP System,3,Procurement Officer,Specific,"30500603"
ChawakornK,APP System,3,Procurement Officer,Specific,"30600101"
ChawakornK,APP System,3,Procurement Officer,Specific,"90900501"
ChawakornK,APP System,3,Procurement Officer,Specific,"90900501"
ChawakornK,APP System,3,Procurement Officer,Specific,"90900501"
ChawakornK,APP System,3,Procurement Officer,Specific,"90900501"
ChawakornK,Procurement Assistant System,3,Procurement Officer,All,"11011001"
ChawakornK,Procurement Assistant System,3,Procurement Officer,All,"11011003"
ChawakornK,Procurement Assistant System,3,Procurement Officer,All,"11011005"
ChawakornK,Procurement Assistant System,3,Procurement Officer,All,"11011007"
ChawakornK,Procurement Assistant System,3,Procurement Officer,All,"11012001"
ChawakornK,Procurement Assistant System,3,Procurement Officer,All,"11012002"
